"","electrode","bin","R2","absBeta","Fstat","p","fstretch","perm_p"
"1","ROF2-ROF3","bin_3",0.00124837917224632,0.00208934569950421,0.282486342994706,0.595598196114378,0.451606238158362,1
"2","ROF2-ROF3","bin_4",0.000767395012446821,0.00160902828679057,0.173564465318005,0.677358594829348,0.451606238158362,1
"3","ROF2-ROF3","bin_5",0.000578274954616118,0.00146086554451511,0.130765758306192,0.717977245150554,0.451606238158362,1
"4","ROF2-ROF3","bin_6",0.00199427262036468,0.00274616583674155,0.451606238158362,0.502259568459393,0.451606238158362,1
"5","ROF2-ROF3","bin_7",0.000705936092059719,0.00151234432524181,0.159654262511655,0.689852380698249,0.451606238158362,1
"6","ROF2-ROF3","bin_8",0.000302968904863974,0.00102220936743872,0.0684917233616773,0.793783981416902,0.451606238158362,1
"7","ROF2-ROF3","bin_9",9.86621103792284e-05,0.000570624455291021,0.0222998370946945,0.8814253905566,0.451606238158362,1
"8","ROF2-ROF3","bin_10",0.00186516620139747,0.00255194789776542,0.422315249645802,0.516444021067703,0.451606238158362,1
"9","ROF2-ROF3","bin_11",0.000901230770999776,0.00181720125195528,0.203861880846002,0.652054514276981,0.451606238158362,1
"10","ROF2-ROF3","bin_12",0.000626178302545184,0.00156081722125032,0.141604966332662,0.707043669535948,0.451606238158362,1
"11","ROF2-ROF3","bin_13",0.000493325947876002,0.00155572515477934,0.111546693098081,0.738699772979076,0.451606238158362,1
"12","ROF2-ROF3","bin_14",0.000621797429744827,0.00169466054708606,0.140613652329937,0.708023376789869,0.451606238158362,1
